040000002051,51.70376,-0.70752
040000002052,51.70373,-0.70728
040000002053,51.70116,-0.70498
040000002054,51.70122,-0.70486
040000002055,51.69535,-0.69997
040000002056,51.69567,-0.70009
040000002057,51.69315,-0.69742
040000002058,51.69289,-0.69691
040000002071,51.69098,-0.69448
040000002072,51.69091,-0.69417
040000002073,51.68254,-0.67228
040000002074,51.68268,-0.67268
040000002075,51.68156,-0.66670
040000002076,51.68156,-0.66632
040000002077,51.68063,-0.66158
040000002078,51.68191,-0.65719
040000002079,51.68168,-0.65744
040000002080,51.67854,-0.64707
040000002081,51.67845,-0.64789
040000002082,51.73050,-0.69925
040000002083,51.73065,-0.69944
040000002084,51.73853,-0.69650
040000002085,51.73853,-0.69635
040000002086,51.75849,-0.68855
040000002087,51.75846,-0.68866
040000002088,51.75696,-0.68178
040000002089,51.75693,-0.68167
040000002090,51.75350,-0.66261
040000002091,51.75344,-0.66243
040000002092,51.75475,-0.65352
040000002093,51.75469,-0.65332
040000002094,51.74636,-0.62801
040000002095,51.74637,-0.62832
040000002096,51.66120,-0.62203
040000002097,51.66124,-0.62219
040000002102,51.66781,-0.56063
040000002103,51.66251,-0.70091
040000002104,51.66277,-0.69989
040000002105,51.66409,-0.69646
040000002106,51.66366,-0.69737
040000002107,51.66525,-0.69397
040000002108,51.66527,-0.69371
040000002109,51.66763,-0.69091
040000002110,51.66760,-0.69078
040000002111,51.66712,-0.68793
040000002112,51.66622,-0.68541
040000002113,51.66260,-0.67962
040000002114,51.66163,-0.67874
040000002115,51.66091,-0.66494
040000002116,51.66101,-0.66573
040000002117,51.65887,-0.66427
040000002118,51.65791,-0.66476
040000002119,51.65551,-0.66608
040000002120,51.65423,-0.66710
040000002121,51.65392,-0.66725
040000002122,51.65169,-0.66698
040000002123,51.65201,-0.66709
040000002124,51.64984,-0.66468
040000002125,51.64975,-0.66418
040000002126,51.63313,-0.54189
040000002127,51.64807,-0.66090
040000002128,51.64745,-0.65578
040000002129,51.64792,-0.65469
040000002130,51.64990,-0.64921
040000002131,51.64951,-0.64996
040000002132,51.65209,-0.64415
040000002133,51.65310,-0.64412
040000002134,51.65677,-0.63486
040000002135,51.65751,-0.63363
040000002136,51.65917,-0.62755
040000002137,51.65953,-0.62689
040000002138,51.66347,-0.61937
040000002139,51.66364,-0.61942
040000002140,51.66584,-0.61619
040000002141,51.66559,-0.61663
040000002142,51.66539,-0.61286
040000002143,51.66565,-0.61299
040000002144,51.66487,-0.61236
040000002145,51.66487,-0.61259
040000002146,51.66538,-0.60799
040000002147,51.66590,-0.60779
040000002148,51.66935,-0.60673
040000002149,51.66926,-0.60687
040000002150,51.67165,-0.60723
040000002151,51.67151,-0.60731
040000002153,51.67496,-0.60771
040000002155,51.67638,-0.60770
040000002156,51.67630,-0.60751
040000002157,51.67828,-0.60589
040000002158,51.67807,-0.60587
040000002159,51.68144,-0.60306
040000002160,51.68224,-0.60266
040000002161,51.67930,-0.60830
040000002162,51.67979,-0.60865
040000002163,51.68181,-0.60992
040000002164,51.68237,-0.61044
040000002165,51.68548,-0.61467
040000002166,51.68564,-0.61457
040000002167,51.68940,-0.61397
040000002168,51.68887,-0.61400
040000002169,51.70123,-0.61116
040000002170,51.70099,-0.61098
040000002171,51.70285,-0.61241
040000002172,51.70233,-0.61153
040000002173,51.70635,-0.61251
040000002174,51.70631,-0.61287
040000002175,51.71012,-0.61323
040000002176,51.70972,-0.61230
040000002177,51.71330,-0.61528
040000002178,51.71325,-0.61498
040000002179,51.71686,-0.61860
040000002180,51.71707,-0.61865
040000002181,51.72129,-0.61760
040000002182,51.72131,-0.61825
040000002183,51.71936,-0.61618
040000002184,51.71876,-0.61602
040000002185,51.71738,-0.61375
040000002186,51.71753,-0.61192
040000002187,51.71849,-0.61309
040000002188,51.70915,-0.60068
040000002189,51.64706,-0.63172
040000002190,51.64673,-0.63159
040000002191,51.66881,-0.55886
040000002192,51.67023,-0.56158
040000002193,51.67101,-0.56555
040000002194,51.67102,-0.57101
040000002195,51.65564,-0.61482
040000002196,51.65584,-0.61459
040000002197,51.65242,-0.61768
040000002198,51.65255,-0.61817
040000002199,51.65220,-0.62797
040000002200,51.65165,-0.62822
040000002201,51.64203,-0.63170
040000002202,51.64242,-0.63198
040000002203,51.63775,-0.62069
040000002204,51.63756,-0.62004
040000002205,51.62181,-0.65415
040000002206,51.62252,-0.65455
040000002207,51.61751,-0.66209
040000002208,51.61721,-0.66294
040000002209,51.68438,-0.61959
040000002210,51.67897,-0.60548
040000002211,51.67906,-0.60543
040000002212,51.68438,-0.61959
040000002213,51.67455,-0.60757
040000002215,51.68073,-0.66131
040000002216,51.67606,-0.60888
040000002217,51.64343,-0.57481
040000002218,51.62667,-0.58697
040000002219,51.62488,-0.59470
040000002220,51.62498,-0.59446
040000002221,51.61383,-0.61676
040000002222,51.61366,-0.61563
040000002223,51.60695,-0.55666
040000002224,51.60688,-0.55654
040000002225,51.61975,-0.55236
040000002226,51.64802,-0.66104
040000002340,51.79318,-0.74962
040000002341,51.83648,-0.56180
040000002342,51.83642,-0.56188
040000002343,51.81376,-0.83111
040000002344,51.78338,-0.88109
040000002347,51.77346,-0.91958
040000002351,51.89829,-0.82442
040000002352,51.89807,-0.82468
040000002353,51.91722,-0.76554
040000002354,51.91712,-0.76554
040000002355,51.91239,-0.79224
040000002356,51.91248,-0.79226
040000002357,51.84816,-0.67318
040000002358,51.84810,-0.67317
040000002359,51.88778,-0.68933
040000002360,51.88786,-0.68933
040000002361,51.93397,-0.93758
040000002362,51.93414,-0.93780
040000002363,51.93616,-0.99195
040000002364,51.93625,-0.99189
040000002365,51.93323,-1.01805
040000002366,51.93332,-1.01797
040000002367,51.80583,-0.78461
040000002368,51.84609,-0.57786
040000002369,51.94514,-0.78915
040000002370,51.94509,-0.78921
040000002371,51.94584,-0.80452
040000002372,51.94579,-0.80443
040000002373,51.90055,-0.71885
040000002374,51.90058,-0.71898
040000002375,51.98054,-0.70215
040000002376,51.98047,-0.70231
040000002377,51.97365,-0.69479
040000002378,51.97351,-0.69474
040000002379,51.96337,-0.68563
040000002380,51.93812,-0.69622
040000002381,51.93805,-0.69629
040000002383,51.80368,-0.78937
040000002384,52.01867,-1.09468
040000002385,51.96717,-0.95990
040000002386,51.96711,-0.95981
040000002387,52.01416,-0.97574
040000002388,52.00379,-0.98884
040000002390,51.81388,-0.83432
040000002391,51.81379,-0.83432
040000002392,51.97581,-0.77075
040000002393,51.79788,-0.80416
040000002394,51.79767,-0.80432
040000002395,51.89174,-0.72305
040000002397,51.99597,-0.98251
040000002399,51.99663,-0.97907
040000002401,51.83175,-0.80429
040000002402,51.83020,-0.80271
040000002403,51.83018,-0.80281
040000002404,51.82940,-0.80232
040000002405,51.82945,-0.80235
040000002406,51.82934,-0.80352
040000002407,51.82939,-0.80349
040000002408,51.82854,-0.80435
040000002409,51.82850,-0.80439
040000002410,51.82763,-0.80436
040000002411,51.82770,-0.80443
040000002412,51.80870,-0.82759
040000002413,51.82625,-0.80148
040000002414,51.80720,-0.82493
040000002415,51.80713,-0.82493
040000002416,51.80624,-0.82622
040000002417,51.80626,-0.82612
040000002421,51.76185,-0.74437
040000002422,51.79805,-0.79218
040000002423,51.79780,-0.79243
040000002430,51.71945,-0.82783
040000002440,51.60672,-0.57025
040000002441,51.60672,-0.57013
040000002442,51.60970,-0.57076
040000002443,51.59709,-0.55686
040000002444,51.59734,-0.55749
040000002445,51.60019,-0.56183
040000002446,51.60015,-0.56201
040000002447,51.60296,-0.56519
040000002448,51.60294,-0.56528
040000002449,51.60517,-0.56755
040000002450,51.60527,-0.56792
040000002451,51.60722,-0.56837
040000002452,51.60749,-0.56928
040000002453,51.60603,-0.56267
040000002454,51.60612,-0.56102
040000002455,51.60715,-0.55735
040000002456,51.60690,-0.55783
040000002457,51.61159,-0.55605
040000002458,51.61190,-0.55628
040000002459,51.61155,-0.55008
040000002460,51.61184,-0.55171
040000002461,51.61174,-0.54754
040000002462,51.61181,-0.54682
040000002463,51.61542,-0.54738
040000002464,51.61540,-0.54751
040000002465,51.61843,-0.54961
040000002466,51.61809,-0.54964
040000002467,51.61978,-0.55247
040000002468,51.61632,-0.55238
040000002469,51.61611,-0.55301
040000002470,51.61450,-0.55377
040000002471,51.61425,-0.55416
040000002472,51.61552,-0.55736
040000002473,51.61513,-0.55701
040000002474,51.61901,-0.55774
040000002475,51.61967,-0.55768
040000002476,51.62395,-0.56014
040000002477,51.62330,-0.55963
040000002478,51.62693,-0.56273
040000002479,51.62683,-0.56248
040000002480,51.63061,-0.56428
040000002481,51.63143,-0.56453
040000002482,51.63302,-0.56620
040000002483,51.63366,-0.56635
040000002484,51.63936,-0.57202
040000002485,51.64153,-0.57324
040000002486,51.64625,-0.57591
040000002487,51.64571,-0.57542
040000002488,51.64993,-0.57911
040000002489,51.65108,-0.57950
040000002490,51.65435,-0.58345
040000002491,51.65393,-0.58264
040000002492,51.65798,-0.58923
040000002493,51.65757,-0.58828
040000002494,51.65989,-0.59305
040000002495,51.65975,-0.59233
040000002496,51.66335,-0.60036
040000002497,51.66330,-0.59978
040000002498,51.66413,-0.60624
040000002499,51.66435,-0.60661
040000002500,51.63202,-0.57026
040000002501,51.63170,-0.57028
040000002502,51.63037,-0.57359
040000002503,51.63036,-0.57330
040000002504,51.62969,-0.57891
040000002505,51.62956,-0.57932
040000002506,51.62911,-0.58281
040000002507,51.62843,-0.58381
040000002508,51.62687,-0.58670
040000002509,51.62517,-0.58957
040000002510,51.62546,-0.58932
040000002511,51.62332,-0.60067
040000002512,51.62366,-0.60054
040000002513,51.62032,-0.60358
040000002514,51.62058,-0.60335
040000002515,51.61716,-0.60561
040000002516,51.61786,-0.60569
040000002517,51.61506,-0.60676
040000002518,51.61567,-0.60662
040000002519,51.61137,-0.60924
040000002520,51.61136,-0.60866
040000002594,51.66190,-0.56942
040000002595,51.66182,-0.56935
040000002596,51.71966,-0.56941
040000002597,51.71952,-0.56974
040000002598,51.72562,-0.62059
040000002599,51.66832,-0.59481
040000002600,51.66808,-0.59499
040000002601,51.67658,-0.60290
040000002602,51.67668,-0.60265
040000002603,51.67584,-0.59857
040000002604,51.67617,-0.59940
040000002605,51.67366,-0.59309
040000002606,51.67396,-0.59432
040000002607,51.67275,-0.59229
040000002608,51.67255,-0.59126
040000002609,51.67180,-0.58597
040000002610,51.67189,-0.58697
040000002611,51.67113,-0.58271
040000002612,51.67121,-0.58370
040000002613,51.67044,-0.57932
040000002614,51.67040,-0.57972
040000002615,51.66954,-0.57504
040000002616,51.66966,-0.57612
040000002617,51.66755,-0.56700
040000002618,51.66731,-0.56672
040000002619,51.66757,-0.56230
040000002620,51.66716,-0.56344
040000002621,51.67001,-0.55238
040000002622,51.66975,-0.55298
040000002623,51.67061,-0.54847
040000002624,51.67038,-0.54934
040000002625,51.67103,-0.53717
040000002626,51.67085,-0.53815
040000002627,51.67270,-0.53113
040000002628,51.67235,-0.53084
040000002629,51.67433,-0.53060
040000002630,51.67426,-0.53063
040000002631,51.67299,-0.52616
040000002632,51.67309,-0.52678
040000002633,51.66937,-0.52333
040000002634,51.66887,-0.52287
040000002637,51.72212,-0.62008
040000002638,51.72165,-0.61964
040000002639,51.72407,-0.62152
040000002640,51.72390,-0.62116
040000002641,51.72636,-0.62381
040000002642,51.72632,-0.62363
040000002643,51.72932,-0.62511
040000002644,51.73004,-0.62547
040000002645,51.73329,-0.62929
040000002646,51.73641,-0.63356
040000002647,51.74056,-0.63996
040000002648,51.74054,-0.63975
040000002649,51.74214,-0.64242
040000002650,51.74229,-0.64248
040000002651,51.68359,-0.61210
040000002652,51.68360,-0.61193
040000002653,51.68393,-0.61134
040000002654,51.68390,-0.61185
040000002655,51.68366,-0.60867
040000002656,51.68355,-0.60723
040000002657,51.71577,-0.62337
040000002658,51.68180,-0.60201
040000002659,51.68057,-0.59559
040000002660,51.68047,-0.59568
040000002661,51.67983,-0.59278
040000002662,51.67998,-0.59282
040000002663,51.67778,-0.59380
040000002664,51.67766,-0.59374
040000002665,51.67779,-0.59062
040000002666,51.67678,-0.58822
040000002668,51.67460,-0.59190
040000002669,51.67516,-0.59162
040000002670,51.67060,-0.59591
040000002671,51.67088,-0.59576
040000002672,51.66928,-0.59931
040000002673,51.66920,-0.59891
040000002674,51.66764,-0.60217
040000002675,51.66597,-0.60229
040000002676,51.66543,-0.60507
040000002677,51.70706,-0.68430
040000002678,51.70858,-0.68610
040000002679,51.70903,-0.68607
040000002680,51.71046,-0.68189
040000002681,51.71096,-0.68090
040000002682,51.71193,-0.67885
040000002683,51.71273,-0.67815
040000002684,51.71372,-0.67855
040000002685,51.71352,-0.67834
040000002686,51.71602,-0.68047
040000002687,51.71606,-0.68057
040000002688,51.71915,-0.68104
040000002689,51.71895,-0.68113
040000002690,51.61393,-0.59447
040000002691,51.72022,-0.68100
040000002692,51.72536,-0.68115
040000002693,51.72555,-0.68133
040000002694,51.72819,-0.68367
040000002695,51.72790,-0.68242
040000002696,51.72966,-0.68758
040000002697,51.72955,-0.68715
040000002698,51.71468,-0.60945
040000002699,51.71460,-0.60951
040000002701,51.70882,-0.61045
040000002702,51.70876,-0.61031
040000002703,51.71074,-0.60935
040000002704,51.71071,-0.60903
040000002705,51.71380,-0.60808
040000002706,51.71345,-0.60795
040000002707,51.71640,-0.60734
040000002708,51.71635,-0.60721
040000002709,51.71753,-0.60354
040000002710,51.71766,-0.60294
040000002711,51.72093,-0.59890
040000002712,51.72039,-0.59874
040000002713,51.72397,-0.59881
040000002714,51.72471,-0.59784
040000002715,51.72713,-0.59534
040000002716,51.72641,-0.59592
040000002717,51.72989,-0.59302
040000002718,51.73113,-0.59227
040000002719,51.73495,-0.58933
040000002720,51.73463,-0.58948
040000002721,51.73761,-0.58736
040000002722,51.73799,-0.58696
040000002723,51.69354,-0.65393
040000002724,51.69380,-0.65426
040000002725,51.72825,-0.55668
040000002726,51.69992,-0.59767
040000002727,51.72070,-0.58419
040000002728,51.72065,-0.58439
040000002729,51.68430,-0.55600
040000002730,51.68425,-0.55614
040000002731,51.71172,-0.60265
040000002732,51.71166,-0.60229
040000002733,51.71331,-0.60216
040000002734,51.71330,-0.60200
040000002735,51.71572,-0.60202
040000002736,51.71602,-0.60124
040000002737,51.71574,-0.59916
040000002738,51.71527,-0.59882
040000002739,51.71329,-0.59691
040000002740,51.71294,-0.59789
040000002741,51.71119,-0.59946
040000002742,51.71171,-0.59904
040000002743,51.70980,-0.59984
040000002744,51.70965,-0.59973
040000002745,51.70953,-0.59177
040000002746,51.70945,-0.59160
040000002747,51.70944,-0.58546
040000002748,51.70942,-0.58522
040000002749,51.71025,-0.58215
040000002750,51.71021,-0.58173
040000002751,51.71023,-0.57574
040000002752,51.71015,-0.57657
040000002753,51.71027,-0.57306
040000002754,51.71020,-0.57260
040000002755,51.70793,-0.56943
040000002756,51.69914,-0.70489
040000002757,51.72146,-0.61523
040000002758,51.72139,-0.61504
040000002759,51.71916,-0.61157
040000002760,51.71918,-0.61139
040000002761,51.70727,-0.61607
040000002762,51.70752,-0.61637
040000002763,51.70928,-0.62084
040000002764,51.70999,-0.62195
040000002765,51.71290,-0.62709
040000002766,51.71242,-0.62633
040000002767,51.71513,-0.63149
040000002768,51.71506,-0.63105
040000002769,51.71325,-0.62595
040000002770,51.71465,-0.62604
040000002771,51.71490,-0.62666
040000002772,51.71646,-0.62915
040000002773,51.71669,-0.62975
040000002774,51.71859,-0.63286
040000002775,51.71870,-0.63318
040000002776,51.72067,-0.63725
040000002777,51.72072,-0.63764
040000002778,51.72248,-0.64311
040000002779,51.72224,-0.64257
040000002780,51.72400,-0.65123
040000002781,51.72419,-0.65188
040000002782,51.72550,-0.65462
040000002783,51.72548,-0.65491
040000002784,51.72567,-0.65540
040000002785,51.70004,-0.60803
040000002786,51.70033,-0.60795
040000002787,51.69748,-0.60609
040000002788,51.69747,-0.60598
040000002789,51.69812,-0.60275
040000002790,51.69810,-0.60301
040000002791,51.69981,-0.59983
040000002792,51.69983,-0.59990
040000002793,51.70137,-0.59875
040000002794,51.69446,-0.60445
040000002795,51.69422,-0.60433
040000002796,51.69216,-0.59995
040000002797,51.69286,-0.60223
040000002798,51.69150,-0.60066
040000002799,51.68439,-0.60065
040000002800,51.68444,-0.60040
040000002801,51.72090,-0.59718
040000002802,51.72077,-0.59771
040000002803,51.72053,-0.59227
040000002804,51.72048,-0.59231
040000002805,51.72489,-0.55405
040000002806,51.72491,-0.55391
040000002807,51.72963,-0.66196
040000002808,51.72957,-0.66162
040000002809,51.73252,-0.66765
040000002810,51.73254,-0.66736
040000002811,51.73352,-0.68061
040000002812,51.73459,-0.68473
040000002814,51.72003,-0.60808
040000002904,51.64847,-0.85694
040000002905,51.62825,-0.74747
040000002906,51.61300,-0.77913
040000002913,51.62100,-0.82946
040000002914,51.62120,-0.82954
040000002916,51.57935,-0.77794
040000002917,51.57926,-0.77787
040000002919,51.59935,-0.70626
040000002920,51.61928,-0.71810
040000002921,51.57890,-0.78193
040000002922,51.57885,-0.78176
040000002924,51.56616,-0.78481
040000002926,51.63041,-0.72890
040000002927,51.62884,-0.72874
040000002928,51.62799,-0.72472
040000002929,51.63113,-0.72717
040000002930,51.63109,-0.72485
040000002931,51.58809,-0.68227
040000002933,51.63881,-0.77713
040000002936,51.80189,-1.05655
040000002937,51.80183,-1.05661
040000002938,51.62760,-0.75175
040000002951,51.63113,-0.75685
040000002952,51.63116,-0.75681
040000002953,51.63117,-0.75676
040000002954,51.63120,-0.75672
040000002955,51.63123,-0.75668
040000002956,51.63124,-0.75663
040000002957,51.63127,-0.75659
040000002958,51.63130,-0.75654
040000002959,51.63131,-0.75650
040000002960,51.63134,-0.75644
040000002961,51.63137,-0.75640
040000002962,51.63138,-0.75635
040000002963,51.63141,-0.75631
040000002964,51.63143,-0.75627
040000002965,51.63145,-0.75622
040000002966,51.63148,-0.75618
040000002967,51.63150,-0.75613
040000002968,51.63153,-0.75609
040000002970,51.63133,-0.75647
040000003022,51.74902,-0.85738
040000003023,51.71709,-0.88294
040000003024,51.71711,-0.88312
040000003025,51.63403,-0.75254
040000003026,51.63314,-0.75220
040000003027,51.74905,-0.85757
040000003029,51.57084,-0.77594
040000003030,51.58591,-0.87576
040000003031,51.58615,-0.87574
040000003032,51.60597,-0.88167
040000003033,51.60594,-0.88154
040000003034,51.61369,-0.89232
040000003043,51.74908,-0.87546
040000003044,51.74901,-0.87581
040000003045,51.74291,-0.83125
040000003046,51.74243,-0.83200
040000003047,51.60531,-0.69116
040000003048,51.60511,-0.69106
040000003049,51.60219,-0.68537
040000003050,51.60231,-0.68635
040000003051,51.62962,-0.74703
040000003052,51.62973,-0.74799
040000003053,51.62959,-0.74785
040000003054,51.62875,-0.74910
040000003055,51.62869,-0.74952
040000003056,51.63231,-0.75251
040000003057,51.63143,-0.75293
040000003058,51.63094,-0.75340
040000003060,51.75034,-0.81577
040000003061,51.63076,-0.75331
040000003062,51.62669,-0.75078
040000003063,51.62911,-0.74775
040000003064,51.72002,-0.87663
040000003065,51.71995,-0.87653
040000003066,51.71266,-0.87412
040000003067,51.71260,-0.87404
040000003068,51.73786,-0.85932
040000003069,51.73786,-0.85913
040000003070,51.73437,-0.85121
040000003071,51.73470,-0.85127
040000003072,51.75394,-0.81035
040000003073,51.75391,-0.81010
040000003074,51.77210,-0.82034
040000003075,51.77211,-0.82016
040000003077,51.62328,-0.79377
040000003082,51.66339,-0.72024
040000003083,51.66449,-0.71697
040000003084,51.64228,-0.77151
040000003085,51.64179,-0.77106
040000003086,51.63653,-0.76620
040000003087,51.65508,-0.71174
040000003088,51.63581,-0.76431
040000003089,51.75051,-0.81519
040000003090,51.63523,-0.76259
040000003091,51.66332,-0.72040
040000003092,51.62737,-0.72039
040000003093,51.66413,-0.71728
040000003094,51.62614,-0.72042
040000003095,51.62795,-0.74886
040000003096,51.62090,-0.71885
040000003097,51.62121,-0.71890
040000003098,51.62519,-0.71908
040000003099,51.62538,-0.71916
040000003101,51.63491,-0.74273
040000003102,51.63441,-0.74301
040000003103,51.63756,-0.74029
040000003104,51.63771,-0.73997
040000003105,51.64101,-0.73739
040000003106,51.64095,-0.73722
040000003107,51.64401,-0.73634
040000003108,51.64463,-0.73126
040000003109,51.64462,-0.73152
040000003110,51.64664,-0.72505
040000003111,51.64561,-0.73343
040000003112,51.64753,-0.72129
040000003113,51.64665,-0.72573
040000003114,51.64907,-0.71817
040000003115,51.64787,-0.72088
040000003116,51.65115,-0.71343
040000003117,51.65020,-0.71558
040000003118,51.65476,-0.71188
040000003119,51.65225,-0.71289
040000003120,51.65783,-0.70867
040000003121,51.65702,-0.70940
040000003122,51.66117,-0.70596
040000003123,51.66119,-0.70615
040000003124,51.60146,-0.70971
040000003125,51.64327,-0.72760
040000003126,51.60076,-0.70928
040000003127,51.64182,-0.72398
040000003128,51.64327,-0.72738
040000003131,51.61569,-0.70331
040000003133,51.61429,-0.70144
040000003134,51.65025,-0.70867
040000003135,51.65151,-0.71180
040000003136,51.64843,-0.71066
040000003137,51.65044,-0.70826
040000003138,51.64611,-0.70718
040000003139,51.64799,-0.71040
040000003140,51.64401,-0.70152
040000003141,51.64658,-0.70756
040000003142,51.64627,-0.69797
040000003143,51.64433,-0.70356
040000003144,51.64587,-0.69677
040000003145,51.64623,-0.69848
040000003146,51.64396,-0.69561
040000003147,51.64588,-0.69665
040000003148,51.63952,-0.69363
040000003149,51.64325,-0.69505
040000003150,51.63806,-0.69838
040000003151,51.63931,-0.69405
040000003152,51.63689,-0.70141
040000003153,51.63811,-0.69800
040000003154,51.63541,-0.69437
040000003155,51.63648,-0.70088
040000003156,51.64799,-0.73386
040000003157,51.63550,-0.69432
040000003158,51.64545,-0.73268
040000003159,51.63480,-0.69132
040000003160,51.64160,-0.72312
040000003161,51.64669,-0.73438
040000003162,51.63946,-0.72201
040000003163,51.62762,-0.73460
040000003164,51.63712,-0.72274
040000003165,51.63026,-0.74621
040000003166,51.63454,-0.72519
040000003167,51.62973,-0.74191
040000003168,51.63250,-0.72839
040000003169,51.62951,-0.73847
040000003170,51.63172,-0.73305
040000003171,51.63106,-0.73550
040000003172,51.63052,-0.73556
040000003173,51.63347,-0.73491
040000003174,51.62941,-0.73816
040000003175,51.63615,-0.73396
040000003176,51.62973,-0.74246
040000003177,51.63782,-0.73498
040000003178,51.64066,-0.73480
040000003179,51.63995,-0.73535
040000003180,51.63860,-0.73523
040000003181,51.58164,-0.77092
040000003182,51.63539,-0.73377
040000003183,51.63116,-0.73459
040000003184,51.63386,-0.73435
040000003185,51.63195,-0.73235
040000003186,51.57267,-0.78634
040000003187,51.63288,-0.72827
040000003188,51.63048,-0.73497
040000003189,51.63482,-0.72467
040000003190,51.62778,-0.73430
040000003191,51.63767,-0.72494
040000003192,51.63455,-0.72251
040000003193,51.63808,-0.72866
040000003194,51.63187,-0.72324
040000003195,51.63888,-0.73040
040000003196,51.63093,-0.72600
040000003197,51.63977,-0.72852
040000003198,51.63081,-0.72851
040000003199,51.63873,-0.72568
040000003200,51.62880,-0.72786
040000003201,51.63751,-0.72279
040000003202,51.62802,-0.72456
040000003203,51.63888,-0.72233
040000003204,51.62599,-0.72291
040000003206,51.63489,-0.71687
040000003207,51.63239,-0.72182
040000003208,51.63291,-0.71474
040000003209,51.62948,-0.71974
040000003210,51.63216,-0.71011
040000003211,51.62755,-0.71777
040000003212,51.62970,-0.71136
040000003213,51.62769,-0.71427
040000003214,51.62774,-0.71346
040000003215,51.63029,-0.71117
040000003216,51.62434,-0.71721
040000003217,51.63270,-0.71368
040000003218,51.62645,-0.71789
040000003219,51.63510,-0.71695
040000003220,51.62984,-0.72010
040000003221,51.63423,-0.72235
040000003222,51.63276,-0.72222
040000003223,51.63437,-0.72418
040000003224,51.62869,-0.72031
040000003225,51.63268,-0.72387
040000003226,51.62466,-0.72106
040000003228,51.62401,-0.71999
040000003230,51.62082,-0.72142
040000003231,51.62679,-0.72332
040000003232,51.61837,-0.71658
040000003233,51.63211,-0.71027
040000003234,51.61610,-0.71208
040000003235,51.62411,-0.72005
040000003236,51.61502,-0.70860
040000003237,51.62696,-0.71735
040000003238,51.61169,-0.70301
040000003240,51.61050,-0.70080
040000003241,51.62477,-0.71718
040000003242,51.60747,-0.69602
040000003243,51.62690,-0.74292
040000003244,51.62680,-0.74300
040000003245,51.62497,-0.73448
040000003246,51.62545,-0.73667
040000003247,51.62366,-0.73156
040000003248,51.62329,-0.73102
040000003249,51.62280,-0.72723
040000003250,51.62266,-0.72730
040000003251,51.62054,-0.71992
040000003252,51.62732,-0.71759
040000003253,51.62614,-0.73530
040000003254,51.63753,-0.75095
040000003255,51.61798,-0.71581
040000003256,51.64073,-0.75006
040000003257,51.61644,-0.71288
040000003258,51.64785,-0.75067
040000003259,51.61564,-0.70967
040000003260,51.65149,-0.74885
040000003261,51.61169,-0.70260
040000003262,51.65881,-0.75112
040000003263,51.60960,-0.69921
040000003264,51.63911,-0.75344
040000003265,51.60763,-0.69615
040000003266,51.63900,-0.75687
040000003267,51.63817,-0.75078
040000003268,51.63964,-0.75861
040000003269,51.64157,-0.75054
040000003270,51.63868,-0.76026
040000003271,51.64755,-0.75093
040000003272,51.63800,-0.76230
040000003273,51.65132,-0.74912
040000003274,51.63879,-0.76507
040000003275,51.65877,-0.75135
040000003276,51.64009,-0.76798
040000003277,51.63872,-0.75159
040000003278,51.64271,-0.76922
040000003279,51.63325,-0.76155
040000003280,51.64469,-0.77122
040000003281,51.63847,-0.75732
040000003282,51.64622,-0.77040
040000003283,51.63833,-0.76002
040000003284,51.64910,-0.77071
040000003285,51.63787,-0.76210
040000003286,51.64909,-0.77452
040000003287,51.63880,-0.76552
040000003288,51.63319,-0.76177
040000003289,51.64032,-0.76865
040000003290,51.64507,-0.77909
040000003291,51.64346,-0.77345
040000003292,51.64439,-0.78245
040000003293,51.64262,-0.76976
040000003294,51.64204,-0.78255
040000003295,51.64470,-0.77161
040000003296,51.64357,-0.77345
040000003297,51.64445,-0.77445
040000003298,51.64057,-0.77937
040000003299,51.64491,-0.77739
040000003300,51.64023,-0.77767
040000003301,51.64592,-0.77801
040000003302,51.63991,-0.77378
040000003303,51.64792,-0.77676
040000003304,51.63981,-0.77111
040000003305,51.64192,-0.78254
040000003306,51.63788,-0.76858
040000003307,51.64447,-0.78273
040000003308,51.64487,-0.77581
040000003309,51.64043,-0.78024
040000003310,51.61326,-0.77324
040000003311,51.64010,-0.77664
040000003312,51.57267,-0.78634
040000003313,51.64007,-0.77350
040000003314,51.58175,-0.77096
040000003315,51.63961,-0.76974
040000003316,51.63355,-0.75996
040000003317,51.63782,-0.76868
040000003319,51.63639,-0.76601
040000003320,51.63542,-0.76600
040000003321,51.63574,-0.76434
040000003322,51.63687,-0.77065
040000003323,51.63515,-0.76246
040000003324,51.63921,-0.77841
040000003325,51.63263,-0.75781
040000003326,51.64013,-0.78148
040000003327,51.63349,-0.76011
040000003328,51.64128,-0.78525
040000003329,51.63485,-0.76454
040000003330,51.64226,-0.78852
040000003331,51.63717,-0.77213
040000003332,51.64397,-0.79412
040000003333,51.63913,-0.77859
040000003334,51.63767,-0.78407
040000003335,51.64007,-0.78165
040000003336,51.63141,-0.76057
040000003337,51.64112,-0.78511
040000003338,51.63218,-0.76354
040000003339,51.64207,-0.78822
040000003340,51.63227,-0.76542
040000003341,51.64391,-0.79431
040000003342,51.63326,-0.76812
040000003343,51.63861,-0.78341
040000003344,51.63359,-0.77170
040000003345,51.63525,-0.78419
040000003346,51.63410,-0.77645
040000003347,51.63129,-0.76047
040000003348,51.63449,-0.78056
040000003349,51.63196,-0.76323
040000003350,51.63329,-0.78370
040000003351,51.63288,-0.76712
040000003352,51.63281,-0.78451
040000003353,51.63322,-0.76887
